state,county,county_id,year,prim_or_gen,treat,turnout_share,state_year,period,post_2018,dem_share,dem_share_gov,dem_share_pres,cvap,ballots_cast,vbm_share,share_votes_dem,office,year2,state_year_id
WA,Chelan,91,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Chelan,91,2016,general,1,,WA_2016,original,0,0.4102366864681244,0.4102366864681244,0.41841650009155273,,,,,,4064256,39
WA,Chelan,91,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Chelan,91,2020,general,1,0.7731578947368422,WA_2020,extension,1,0.38494274764289577,,0.38494274764289577,57000.0,44070.0,,,presidential,4080400,41
WA,Chelan,91,2022,general,1,0.6611228070175439,WA_2022,extension,1,0.3908350586611456,,,57000.0,37684.0,,,senate,4088484,42
WA,Chelan,91,2024,general,1,0.7719298245614035,WA_2024,extension,1,0.36792452830188677,,0.36792452830188677,57000.0,44000.0,,,presidential,4096576,43
WA,Clallam,92,1996,general,0,0.6531829833984375,WA_1996,original,0,0.49313023686408997,0.49313023686408997,0.5030578970909119,49360.0,30508.0,0.36921462,,,3984016,29
WA,Clallam,92,1998,general,0,0.5877168774604797,WA_1998,original,0,,,,49360.0,28230.0,0.7545519,,,3992004,30
WA,Clallam,92,2000,general,0,0.6688209176063538,WA_2000,original,0,0.5538918972015381,0.5538918972015381,0.45884114503860474,49360.0,33013.0,0.7784812,,,4000000,31
WA,Clallam,92,2002,general,1,0.5515454411506653,WA_2002,original,0,,,,,27956.0,1.0,,,4008004,32
WA,Clallam,92,2004,general,1,0.7183350324630737,WA_2004,original,0,0.4628415107727051,0.4628415107727051,0.47463807463645935,,37363.0,0.99997324,,,4016016,33
WA,Clallam,92,2006,general,1,0.5790026187896729,WA_2006,original,0,,,,,30884.0,0.9997733,,,4024036,34
WA,Clallam,92,2008,general,1,0.7163597345352173,WA_2008,original,0,0.49422144889831543,0.49422144889831543,0.5168706178665161,,39161.0,1.0,,,4032064,35
WA,Clallam,92,2010,general,1,0.6080649495124817,WA_2010,original,0,,,,56045.0,34079.0,1.0,,,4040100,36
WA,Clallam,92,2012,general,1,,WA_2012,original,0,0.4666329324245453,0.4666329324245453,0.5019315481185913,,,,,,4048144,37
WA,Clallam,92,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Clallam,92,2016,general,1,,WA_2016,original,0,0.4904465079307556,0.4904465079307556,0.4846864640712738,,,,,,4064256,39
WA,Clallam,92,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Clallam,92,2020,general,1,0.7727704918032787,WA_2020,extension,1,0.477023875624653,,0.477023875624653,61000.0,47139.0,,,presidential,4080400,41
WA,Clallam,92,2022,general,1,0.6744918032786885,WA_2022,extension,1,0.4866261398176292,,,61000.0,41144.0,,,senate,4088484,42
WA,Clallam,92,2024,general,1,0.7672131147540984,WA_2024,extension,1,0.45861297539149887,,0.45861297539149887,61000.0,46800.0,,,presidential,4096576,43
WA,Clark,93,1996,general,0,0.5503348708152771,WA_1996,original,0,0.5264818668365479,0.5264818668365479,0.5275623798370361,231810.0,114392.0,0.45407894,,,3984016,29
WA,Clark,93,1998,general,0,0.44741398096084595,WA_1998,original,0,,,,231810.0,98357.0,0.61104953,,,3992004,30
WA,Clark,93,2000,general,0,0.5924636721611023,WA_2000,original,0,0.5561323165893555,0.5561323165893555,0.47886592149734497,231810.0,137339.0,0.60381246,,,4000000,31
WA,Clark,93,2002,general,0,0.38548222184181213,WA_2002,original,0,,,,,93975.0,0.7657036,,,4008004,32
WA,Clark,93,2004,general,0,0.6735855937004089,WA_2004,original,0,0.4587532877922058,0.4587532877922058,0.47292250394821167,,172277.0,0.70627534,,,4016016,33
WA,Clark,93,2006,general,1,0.4351477324962616,WA_2006,original,0,,,,,116505.0,0.9997339,,,4024036,34
WA,Clark,93,2008,general,1,0.6603143811225891,WA_2008,original,0,0.48989295959472656,0.48989295959472656,0.531029999256134,,184698.0,0.9999134,,,4032064,35
WA,Clark,93,2010,general,1,0.5244554877281189,WA_2010,original,0,,,,284190.0,149045.0,0.9999329,,,4040100,36
WA,Clark,93,2012,general,1,,WA_2012,original,0,0.4691690504550934,0.4691690504550934,0.5011565089225769,,,,,,4048144,37
WA,Clark,93,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Clark,93,2016,general,1,,WA_2016,original,0,0.4805949330329895,0.4805949330329895,0.5008531212806702,,,,,,4064256,39
WA,Clark,93,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Clark,93,2020,general,1,0.7756657534246575,WA_2020,extension,1,0.5155103016045139,,0.5155103016045139,365000.0,283118.0,,,presidential,4080400,41
WA,Clark,93,2022,general,1,0.6793643835616439,WA_2022,extension,1,0.5152966437549015,,,365000.0,247968.0,,,senate,4088484,42
WA,Clark,93,2024,general,1,0.7726027397260274,WA_2024,extension,1,0.5,,0.5,365000.0,282000.0,,,presidential,4096576,43
WA,Columbia,94,1996,general,0,0.6696348786354065,WA_1996,original,0,0.44098109006881714,0.44098109006881714,0.43938496708869934,3040.0,1997.0,0.15172759,,,3984016,29
WA,Columbia,94,1998,general,0,0.5861623883247375,WA_1998,original,0,,,,3040.0,1765.0,0.32747877,,,3992004,30
WA,Columbia,94,2000,general,0,0.7016447186470032,WA_2000,original,0,0.4598257541656494,0.4598257541656494,0.25269871950149536,3040.0,2133.0,0.50164086,,,4000000,31
WA,Columbia,94,2002,general,0,0.6031498908996582,WA_2002,original,0,,,,,1851.0,0.55537546,,,4008004,32
WA,Columbia,94,2004,general,0,0.6924318671226501,WA_2004,original,0,0.3285994231700897,0.3285994231700897,0.29156625270843506,,2145.0,0.5864802,,,4016016,33
WA,Columbia,94,2006,general,1,0.6361407041549683,WA_2006,original,0,,,,,1989.0,1.0,,,4024036,34
WA,Columbia,94,2008,general,1,0.7247534990310669,WA_2008,original,0,0.31475701928138733,0.31475701928138733,0.3139588236808777,,2287.0,1.0,,,4032064,35
WA,Columbia,94,2010,general,1,0.7038461565971375,WA_2010,original,0,,,,3120.0,2196.0,1.0,,,4040100,36
WA,Columbia,94,2012,general,1,,WA_2012,original,0,0.2953624427318573,0.2953624427318573,0.2914595603942871,,,,,,4048144,37
WA,Columbia,94,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Columbia,94,2016,general,1,,WA_2016,original,0,0.3157411515712738,0.3157411515712738,0.26000988483428955,,,,,,4064256,39
WA,Columbia,94,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Columbia,94,2020,general,1,0.790625,WA_2020,extension,1,0.2650748684743019,,0.2650748684743019,3200.0,2530.0,,,presidential,4080400,41
WA,Columbia,94,2022,general,1,0.6634375,WA_2022,extension,1,0.2625182304326689,,,3200.0,2123.0,,,senate,4088484,42
WA,Columbia,94,2024,general,1,0.790625,WA_2024,extension,1,0.25101214574898784,,0.25101214574898784,3200.0,2530.0,,,presidential,4096576,43
WA,Cowlitz,95,1996,general,0,0.5297194123268127,WA_1996,original,0,0.5807438492774963,0.5807438492774963,0.6167036890983582,66395.0,33930.0,0.5997347,,,3984016,29
WA,Cowlitz,95,1998,general,0,0.4518129825592041,WA_1998,original,0,,,,66395.0,29469.0,0.72092706,,,3992004,30
WA,Cowlitz,95,2000,general,0,0.5624971985816956,WA_2000,original,0,0.5891348719596863,0.5891348719596863,0.519369900226593,66395.0,37347.0,0.71740705,,,4000000,31
WA,Cowlitz,95,2002,general,0,0.4081335961818695,WA_2002,original,0,,,,,27576.0,0.8687627,,,4008004,32
WA,Cowlitz,95,2004,general,0,0.6215410232543945,WA_2004,original,0,0.5019751787185669,0.5019751787185669,0.5164090991020203,,42723.0,0.66954565,,,4016016,33
WA,Cowlitz,95,2006,general,1,0.45263558626174927,WA_2006,original,0,,,,,31643.0,1.0,,,4024036,34
WA,Cowlitz,95,2008,general,1,0.6442509293556213,WA_2008,original,0,0.46384045481681824,0.46384045481681824,0.5571108460426331,,45793.0,0.9990828,,,4032064,35
WA,Cowlitz,95,2010,general,1,0.5165493488311768,WA_2010,original,0,,,,73145.0,37783.0,0.9997089,,,4040100,36
WA,Cowlitz,95,2012,general,1,,WA_2012,original,0,0.4821244478225708,0.4821244478225708,0.522773265838623,,,,,,4048144,37
WA,Cowlitz,95,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Cowlitz,95,2016,general,1,,WA_2016,original,0,0.428646445274353,0.428646445274353,0.42543891072273254,,,,,,4064256,39
WA,Cowlitz,95,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Cowlitz,95,2020,general,1,0.6881875,WA_2020,extension,1,0.3817866696808711,,0.3817866696808711,80000.0,55055.0,,,presidential,4080400,41
WA,Cowlitz,95,2022,general,1,0.5855625,WA_2022,extension,1,0.37821751393608277,,,80000.0,46845.0,,,senate,4088484,42
WA,Cowlitz,95,2024,general,1,0.6875,WA_2024,extension,1,0.3667296786389414,,0.3667296786389414,80000.0,55000.0,,,presidential,4096576,43
WA,Douglas,96,1996,general,0,0.5651572346687317,WA_1996,original,0,0.4027199447154999,0.4027199447154999,0.4078165590763092,20475.0,11073.0,0.32421204,,,3984016,29
WA,Douglas,96,1998,general,0,0.4617675542831421,WA_1998,original,0,,,,20475.0,9251.0,0.63701224,,,3992004,30
WA,Douglas,96,2000,general,0,0.5970696210861206,WA_2000,original,0,0.40855351090431213,0.40855351090431213,0.30987513065338135,20475.0,12225.0,0.6564417,,,4000000,31
WA,Douglas,96,2002,general,0,0.4411431849002838,WA_2002,original,0,,,,,9227.0,0.6802861,,,4008004,32
WA,Douglas,96,2004,general,0,0.6210077404975891,WA_2004,original,0,0.33468949794769287,0.33468949794769287,0.3260639011859894,,13263.0,0.7781799,,,4016016,33
WA,Douglas,96,2006,general,1,0.5181588530540466,WA_2006,original,0,,,,,11295.0,1.0000886,,,4024036,34
WA,Douglas,96,2008,general,1,0.692013680934906,WA_2008,original,0,0.33868303894996643,0.33868303894996643,0.3912752568721771,,15390.0,0.9996101,,,4032064,35
WA,Douglas,96,2010,general,1,0.5867887735366821,WA_2010,original,0,,,,22935.0,13458.0,1.0,,,4040100,36
WA,Douglas,96,2012,general,1,,WA_2012,original,0,0.3188444674015045,0.3188444674015045,0.3540538549423218,,,,,,4048144,37
WA,Douglas,96,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Douglas,96,2016,general,1,,WA_2016,original,0,0.3479345142841339,0.3479345142841339,0.3386819064617157,,,,,,4064256,39
WA,Douglas,96,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Douglas,96,2020,general,1,0.7864333333333333,WA_2020,extension,1,0.31610729444711855,,0.31610729444711855,30000.0,23593.0,,,presidential,4080400,41
WA,Douglas,96,2022,general,1,0.6667666666666666,WA_2022,extension,1,0.3120384237979652,,,30000.0,20003.0,,,senate,4088484,42
WA,Douglas,96,2024,general,1,0.7866666666666666,WA_2024,extension,1,0.30131004366812225,,0.30131004366812225,30000.0,23600.0,,,presidential,4096576,43
WA,Ferry,97,1996,general,1,0.5654388666152954,WA_1996,original,0,0.44758498668670654,0.44758498668670654,0.5231643319129944,5225.0,2874.0,0.008002783,,,3984016,29
WA,Ferry,97,1998,general,1,0.5467715859413147,WA_1998,original,0,,,,5225.0,2818.0,1.0,,,3992004,30
WA,Ferry,97,2000,general,1,0.5902392268180847,WA_2000,original,0,0.43571925163269043,0.43571925163269043,0.3295615315437317,5225.0,3084.0,1.0,,,4000000,31
WA,Ferry,97,2002,general,1,0.522081196308136,WA_2002,original,0,,,,,2765.0,1.0,,,4008004,32
WA,Ferry,97,2004,general,1,0.6306800842285156,WA_2004,original,0,0.40213972330093384,0.40213972330093384,0.37298136949539185,,3385.0,1.0,,,4016016,33
WA,Ferry,97,2006,general,1,0.5271835327148438,WA_2006,original,0,,,,,2867.0,1.0,,,4024036,34
WA,Ferry,97,2008,general,1,0.6488857865333557,WA_2008,original,0,0.3832853138446808,0.3832853138446808,0.4336387813091278,,3575.0,1.0,,,4032064,35
WA,Ferry,97,2010,general,1,0.5774278044700623,WA_2010,original,0,,,,5715.0,3300.0,1.0,,,4040100,36
WA,Ferry,97,2012,general,1,,WA_2012,original,0,0.37982454895973206,0.37982454895973206,0.3934326469898224,,,,,,4048144,37
WA,Ferry,97,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Ferry,97,2016,general,1,,WA_2016,original,0,0.3765226900577545,0.3765226900577545,0.3327272832393646,,,,,,4064256,39
WA,Ferry,97,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Ferry,97,2020,general,1,0.7651666666666667,WA_2020,extension,1,0.2829977628635347,,0.2829977628635347,6000.0,4591.0,,,presidential,4080400,41
WA,Ferry,97,2022,general,1,0.6406666666666667,WA_2022,extension,1,0.277376171352075,,,6000.0,3844.0,,,senate,4088484,42
WA,Ferry,97,2024,general,1,0.77,WA_2024,extension,1,0.26666666666666666,,0.26666666666666666,6000.0,4620.0,,,presidential,4096576,43
WA,Franklin,98,1996,general,0,0.6185254454612732,WA_1996,original,0,0.46659553050994873,0.46659553050994873,0.45484551787376404,24425.0,12654.0,0.20491545,,,3984016,29
WA,Franklin,98,1998,general,0,0.48227256536483765,WA_1998,original,0,,,,24425.0,10823.0,0.19135176,,,3992004,30
WA,Franklin,98,2000,general,0,0.5856704115867615,WA_2000,original,0,0.49724042415618896,0.49724042415618896,0.3512493371963501,24425.0,14305.0,0.19811255,,,4000000,31
WA,Franklin,98,2002,general,0,0.3873019814491272,WA_2002,original,0,,,,,10228.0,0.35236606,,,4008004,32
WA,Franklin,98,2004,general,0,0.5819665789604187,WA_2004,original,0,0.31881365180015564,0.31881365180015564,0.3253684639930725,,16523.0,0.40337712,,,4016016,33
WA,Franklin,98,2006,general,1,0.4291028678417206,WA_2006,original,0,,,,,13034.0,0.99608713,,,4024036,34
WA,Franklin,98,2008,general,1,0.6181097030639648,WA_2008,original,0,0.32406699657440186,0.32406699657440186,0.37947210669517517,,20001.0,1.0,,,4032064,35
WA,Franklin,98,2010,general,1,0.522996723651886,WA_2010,original,0,,,,33570.0,17557.0,1.0,,,4040100,36
WA,Franklin,98,2012,general,1,,WA_2012,original,0,0.3650113642215729,0.3650113642215729,0.3792106807231903,,,,,,4048144,37
WA,Franklin,98,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Franklin,98,2016,general,1,,WA_2016,original,0,0.4034745693206787,0.4034745693206787,0.4022270441055298,,,,,,4064256,39
WA,Franklin,98,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Franklin,98,2020,general,1,0.6593272727272728,WA_2020,extension,1,0.30015905476028176,,0.30015905476028176,55000.0,36263.0,,,presidential,4080400,41
WA,Franklin,98,2022,general,1,0.5532727272727272,WA_2022,extension,1,0.29649860894347563,,,55000.0,30430.0,,,senate,4088484,42
WA,Franklin,98,2024,general,1,0.6618181818181819,WA_2024,extension,1,0.28611898016997167,,0.28611898016997167,55000.0,36400.0,,,presidential,4096576,43
WA,Garfield,99,1996,general,0,0.7243427038192749,WA_1996,original,0,0.4055555462837219,0.4055555462837219,0.4437499940395355,1765.0,1301.0,0.49116063,,,3984016,29
WA,Garfield,99,1998,general,0,0.7379719018936157,WA_1998,original,0,,,,1765.0,1314.0,0.33561644,,,3992004,30
WA,Garfield,99,2000,general,0,0.7654390931129456,WA_2000,original,0,0.49922481179237366,0.49922481179237366,0.23400935530662537,1765.0,1351.0,0.38786083,,,4000000,31
WA,Garfield,99,2002,general,0,0.5784693360328674,WA_2002,original,0,,,,,1012.0,0.41403162,,,4008004,32
WA,Garfield,99,2004,general,0,0.7676385641098022,WA_2004,original,0,0.3375394344329834,0.3375394344329834,0.2807692289352417,,1331.0,0.742299,,,4016016,33
WA,Garfield,99,2006,general,1,0.7193016409873962,WA_2006,original,0,,,,,1236.0,0.9854369,,,4024036,34
WA,Garfield,99,2008,general,1,0.8198368549346924,WA_2008,original,0,0.32005900144577026,0.32005900144577026,0.28455284237861633,,1396.0,1.0,,,4032064,35
WA,Garfield,99,2010,general,1,0.6816901564598083,WA_2010,original,0,,,,1775.0,1210.0,1.0,,,4040100,36
WA,Garfield,99,2012,general,1,,WA_2012,original,0,0.26576218008995056,0.26576218008995056,0.26901522278785706,,,,,,4048144,37
WA,Garfield,99,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Garfield,99,2016,general,1,,WA_2016,original,0,0.29718875885009766,0.29718875885009766,0.24690265953540802,,,,,,4064256,39
WA,Garfield,99,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Garfield,99,2020,general,1,0.8505555555555555,WA_2020,extension,1,0.2531815137307435,,0.2531815137307435,1800.0,1531.0,,,presidential,4080400,41
WA,Garfield,99,2022,general,1,0.7122222222222222,WA_2022,extension,1,0.24798711755233493,,,1800.0,1282.0,,,senate,4088484,42
WA,Garfield,99,2024,general,1,0.8555555555555555,WA_2024,extension,1,0.24,,0.24,1800.0,1540.0,,,presidential,4096576,43
WA,Grant,100,1996,general,0,0.5495895743370056,WA_1996,original,0,0.4104405343532562,0.4104405343532562,0.4253692030906677,42780.0,22168.0,0.30124503,,,3984016,29
WA,Grant,100,1998,general,0,0.4363563358783722,WA_1998,original,0,,,,42780.0,18134.0,0.362358,,,3992004,30
WA,Grant,100,2000,general,0,0.5629733800888062,WA_2000,original,0,0.40973061323165894,0.40973061323165894,0.30882418155670166,42780.0,24084.0,0.45050657,,,4000000,31
WA,Grant,100,2002,general,0,0.41818341612815857,WA_2002,original,0,,,,,18401.0,0.5900766,,,4008004,32
WA,Grant,100,2004,general,0,0.5807257294654846,WA_2004,original,0,0.3097180426120758,0.3097180426120758,0.3041285574436188,,26263.0,0.6386551,,,4016016,33
WA,Grant,100,2006,general,1,0.43374478816986084,WA_2006,original,0,,,,,20146.0,1.0,,,4024036,34
WA,Grant,100,2008,general,1,0.5847839117050171,WA_2008,original,0,0.31943225860595703,0.31943225860595703,0.3588622212409973,,27876.0,1.0,,,4032064,35
WA,Grant,100,2010,general,1,0.4956371784210205,WA_2010,original,0,,,,49280.0,24425.0,1.0,,,4040100,36
WA,Grant,100,2012,general,1,,WA_2012,original,0,0.3158855438232422,0.3158855438232422,0.3339303135871887,,,,,,4048144,37
WA,Grant,100,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Grant,100,2016,general,1,,WA_2016,original,0,0.32266172766685486,0.32266172766685486,0.29664236307144165,,,,,,4064256,39
WA,Grant,100,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Grant,100,2020,general,1,0.70875,WA_2020,extension,1,0.28441857645204316,,0.28441857645204316,60000.0,42525.0,,,presidential,4080400,41
WA,Grant,100,2022,general,1,0.5891666666666666,WA_2022,extension,1,0.27833576642335767,,,60000.0,35350.0,,,senate,4088484,42
WA,Grant,100,2024,general,1,0.7116666666666667,WA_2024,extension,1,0.27053140096618356,,0.27053140096618356,60000.0,42700.0,,,presidential,4096576,43
WA,Grays Harbor,101,1996,general,0,0.5782430171966553,WA_1996,original,0,0.6066439747810364,0.6066439747810364,0.6484320759773254,48330.0,26790.0,0.26954088,,,3984016,29
WA,Grays Harbor,101,1998,general,0,0.4638918340206146,WA_1998,original,0,,,,48330.0,21956.0,0.39146474,,,3992004,30
WA,Grays Harbor,101,2000,general,0,0.5500310659408569,WA_2000,original,0,0.6231335997581482,0.6231335997581482,0.5423784255981445,48330.0,26583.0,0.46544784,,,4000000,31
WA,Grays Harbor,101,2002,general,0,0.3819582462310791,WA_2002,original,0,,,,,18842.0,0.58650887,,,4008004,32
WA,Grays Harbor,101,2004,general,0,0.5614544153213501,WA_2004,original,0,0.5050025582313538,0.5050025582313538,0.5311794281005859,,28258.0,0.62555736,,,4016016,33
WA,Grays Harbor,101,2006,general,1,0.4343658685684204,WA_2006,original,0,,,,,22296.0,1.0,,,4024036,34
WA,Grays Harbor,101,2008,general,1,0.5677240490913391,WA_2008,original,0,0.5398476123809814,0.5398476123809814,0.5746714472770691,,29709.0,1.0,,,4032064,35
WA,Grays Harbor,101,2010,general,1,0.48578089475631714,WA_2010,original,0,,,,53625.0,26050.0,1.0,,,4040100,36
WA,Grays Harbor,101,2012,general,1,,WA_2012,original,0,0.5090097784996033,0.5090097784996033,0.5725765824317932,,,,,,4048144,37
WA,Grays Harbor,101,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Grays Harbor,101,2016,general,1,,WA_2016,original,0,0.48606351017951965,0.48606351017951965,0.46076589822769165,,,,,,4064256,39
WA,Grays Harbor,101,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Grays Harbor,101,2020,general,1,0.6465272727272727,WA_2020,extension,1,0.41349465689304954,,0.41349465689304954,55000.0,35559.0,,,presidential,4080400,41
WA,Grays Harbor,101,2022,general,1,0.5496727272727273,WA_2022,extension,1,0.4177302996670366,,,55000.0,30232.0,,,senate,4088484,42
WA,Grays Harbor,101,2024,general,1,0.6436363636363637,WA_2024,extension,1,0.39644970414201186,,0.39644970414201186,55000.0,35400.0,,,presidential,4096576,43
WA,Island,102,1996,general,0,0.6168806552886963,WA_1996,original,0,0.5258989334106445,0.5258989334106445,0.4953145384788513,51700.0,29040.0,0.32224518,,,3984016,29
WA,Island,102,1998,general,0,0.5184683799743652,WA_1998,original,0,,,,51700.0,25606.0,0.42009684,,,3992004,30
WA,Island,102,2000,general,0,0.6489361524581909,WA_2000,original,0,0.5522308945655823,0.5522308945655823,0.4738664925098419,51700.0,33550.0,0.5405663,,,4000000,31
WA,Island,102,2002,general,0,0.48296475410461426,WA_2002,original,0,,,,,26086.0,0.6822817,,,4008004,32
WA,Island,102,2004,general,0,0.6937662363052368,WA_2004,original,0,0.4579211175441742,0.4579211175441742,0.4797471761703491,,39076.0,0.73914933,,,4016016,33
WA,Island,102,2006,general,0,0.5202035307884216,WA_2006,original,0,,,,,30503.0,0.7867095,,,4024036,34
WA,Island,102,2008,general,1,0.6988970637321472,WA_2008,original,0,0.5024411082267761,0.5024411082267761,0.5317230820655823,,42597.0,1.0,,,4032064,35
WA,Island,102,2010,general,1,0.6056228280067444,WA_2010,original,0,,,,60290.0,36513.0,1.0,,,4040100,36
WA,Island,102,2012,general,1,,WA_2012,original,0,0.466695636510849,0.466695636510849,0.5227953195571899,,,,,,4048144,37
WA,Island,102,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Island,102,2016,general,1,,WA_2016,original,0,0.5027331113815308,0.5027331113815308,0.5316423773765564,,,,,,4064256,39
WA,Island,102,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Island,102,2020,general,1,0.7892272727272728,WA_2020,extension,1,0.5199319251176294,,0.5199319251176294,66000.0,52089.0,,,presidential,4080400,41
WA,Island,102,2022,general,1,0.6951969696969696,WA_2022,extension,1,0.5307397061161454,,,66000.0,45883.0,,,senate,4088484,42
WA,Island,102,2024,general,1,0.7818181818181819,WA_2024,extension,1,0.5030425963488844,,0.5030425963488844,66000.0,51600.0,,,presidential,4096576,43
WA,Jefferson,103,1996,general,0,0.7544806003570557,WA_1996,original,0,0.5918396711349487,0.5918396711349487,0.6079816222190857,20535.0,14271.0,0.35869947,,,3984016,29
WA,Jefferson,103,1998,general,0,0.6539924144744873,WA_1998,original,0,,,,20535.0,12900.0,0.45147288,,,3992004,30
WA,Jefferson,103,2000,general,0,0.7779887914657593,WA_2000,original,0,0.6331160068511963,0.6331160068511963,0.5760294795036316,20535.0,15976.0,0.5671632,,,4000000,31
WA,Jefferson,103,2002,general,0,0.6439915895462036,WA_2002,original,0,,,,,13746.0,0.63385713,,,4008004,32
WA,Jefferson,103,2004,general,0,0.8473030924797058,WA_2004,original,0,0.5934800505638123,0.5934800505638123,0.6358159780502319,,18772.0,0.7306094,,,4016016,33
WA,Jefferson,103,2006,general,1,0.7079904079437256,WA_2006,original,0,,,,,16259.0,1.0,,,4024036,34
WA,Jefferson,103,2008,general,1,0.8506835103034973,WA_2008,original,0,0.6361430883407593,0.6361430883407593,0.6767439246177673,,20225.0,0.99985164,,,4032064,35
WA,Jefferson,103,2010,general,1,0.7187196016311646,WA_2010,original,0,,,,24680.0,17738.0,0.9998872,,,4040100,36
WA,Jefferson,103,2012,general,1,,WA_2012,original,0,0.6229407787322998,0.6229407787322998,0.6654304265975952,,,,,,4048144,37
WA,Jefferson,103,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,Jefferson,103,2016,general,1,,WA_2016,original,0,0.6552718877792358,0.6552718877792358,0.6770448684692383,,,,,,4064256,39
WA,Jefferson,103,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,Jefferson,103,2020,general,1,0.8293214285714285,WA_2020,extension,1,0.6588493789516165,,0.6588493789516165,28000.0,23221.0,,,presidential,4080400,41
WA,Jefferson,103,2022,general,1,0.7376428571428572,WA_2022,extension,1,0.6857487194938234,,,28000.0,20654.0,,,senate,4088484,42
WA,Jefferson,103,2024,general,1,0.8142857142857143,WA_2024,extension,1,0.639269406392694,,0.639269406392694,28000.0,22800.0,,,presidential,4096576,43
WA,King,104,1996,general,0,0.6311352252960205,WA_1996,original,0,0.6703198552131653,0.6703198552131653,0.6421908736228943,1220300.0,750755.0,0.32205847,,,3984016,29
WA,King,104,1998,general,0,0.5138152837753296,WA_1998,original,0,,,,1220300.0,619104.0,0.44433406,,,3992004,30
WA,King,104,2000,general,0,0.6548905968666077,WA_2000,original,0,0.6761716604232788,0.6761716604232788,0.6357093453407288,1220300.0,799163.0,0.5013883,,,4000000,31
WA,King,104,2002,general,0,0.4437645673751831,WA_2002,original,0,,,,,548353.0,0.5971172,,,4008004,32
WA,King,104,2004,general,0,0.7187445759773254,WA_2004,original,0,0.5903136730194092,0.5903136730194092,0.6584572196006775,,899199.0,0.62834924,,,4016016,33
WA,King,104,2006,general,0,0.501994788646698,WA_2006,original,0,,,,,635753.0,0.6966133,,,4024036,34
WA,King,104,2008,general,0,0.7255504727363586,WA_2008,original,0,0.6416319608688354,0.6416319608688354,0.7139521241188049,,930038.0,0.69664574,,,4032064,35
WA,King,104,2010,general,1,0.5899198651313782,WA_2010,original,0,,,,1299290.0,766477.0,0.9970175,,,4040100,36
WA,King,104,2012,general,1,,WA_2012,original,0,0.6235584616661072,0.6235584616661072,0.7078533172607422,,,,,,4048144,37
WA,King,104,2014,general,1,,WA_2014,original,0,,,,,,,,,4056196,38
WA,King,104,2016,general,1,,WA_2016,original,0,0.6784960031509399,0.6784960031509399,0.7685374617576599,,,,,,4064256,39
WA,King,104,2018,general,1,,WA_2018,original,0,,,,,,,,,4072324,40
WA,King,104,2020,general,1,0.7119078787878788,WA_2020,extension,1,0.7684501926426907,,0.7684501926426907,1650000.0,1174648.0,,,presidential,4080400,41
WA,King,104,2022,general,1,0.6246393939393939,WA_2022,extension,1,0.7815929650203844,,,1650000.0,1030655.0,,,senate,4088484,42
WA,King,104,2024,general,1,0.706060606060606,WA_2024,extension,1,0.7555555555555555,,0.7555555555555555,1650000.0,1165000.0,,,presidential,4096576,43
WA,Kitsap,105,1996,general,0,0.5816716551780701,WA_1996,original,0,0.5483937859535217,0.5483937859535217,0.5557624697685242,165490.0,93315.0,0.42860204,,,3984016,29
WA,Kitsap,105,1998,general,0,0.5152131915092468,WA_1998,original,0,,,,165490.0,83958.0,0.65039665,,,3992004,30
WA,Kitsap,105,2000,general,0,0.6298567652702332,WA_2000,original,0,0.5804518461227417,0.5804518461227417,0.5200302004814148,165490.0,104235.0,0.6980189,,,4000000,31
WA,Kitsap,105,2002,general,0,0.47024136781692505,WA_2002,original,0,,,,,79011.0,0.7869284,,,4008004,32
